timestamp,nodeId,mitigationType,details
8.5,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.5,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.5,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.7,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.7,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.7,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.7,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.9,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.9,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.9,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
8.9,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9,0,route_reconfiguration,neighbors=53
9,1,route_reconfiguration,neighbors=68
9,2,route_reconfiguration,neighbors=72
9,3,route_reconfiguration,neighbors=76
9,4,route_reconfiguration,neighbors=78
9,5,route_reconfiguration,neighbors=79
9,6,route_reconfiguration,neighbors=76
9,7,route_reconfiguration,neighbors=74
9,8,route_reconfiguration,neighbors=63
9,9,route_reconfiguration,neighbors=63
9,10,route_reconfiguration,neighbors=65
9,11,route_reconfiguration,neighbors=79
9,12,route_reconfiguration,neighbors=79
9,13,route_reconfiguration,neighbors=87
9,14,route_reconfiguration,neighbors=86
9,15,route_reconfiguration,neighbors=89
9,16,route_reconfiguration,neighbors=85
9,17,route_reconfiguration,neighbors=83
9,18,route_reconfiguration,neighbors=77
9,19,route_reconfiguration,neighbors=69
9,20,route_reconfiguration,neighbors=76
9,21,route_reconfiguration,neighbors=82
9,22,route_reconfiguration,neighbors=92
9,23,route_reconfiguration,neighbors=97
9,24,route_reconfiguration,neighbors=95
9,25,route_reconfiguration,neighbors=100
9,26,route_reconfiguration,neighbors=93
9,27,route_reconfiguration,neighbors=96
9,28,route_reconfiguration,neighbors=86
9,29,route_reconfiguration,neighbors=74
9,30,route_reconfiguration,neighbors=77
9,31,route_reconfiguration,neighbors=97
9,32,route_reconfiguration,neighbors=101
9,33,route_reconfiguration,neighbors=106
9,34,route_reconfiguration,neighbors=107
9,35,route_reconfiguration,neighbors=109
9,36,route_reconfiguration,neighbors=105
9,37,route_reconfiguration,neighbors=104
9,38,route_reconfiguration,neighbors=91
9,39,route_reconfiguration,neighbors=90
9,40,route_reconfiguration,neighbors=91
9,41,route_reconfiguration,neighbors=108
9,42,route_reconfiguration,neighbors=109
9,43,route_reconfiguration,neighbors=117
9,44,route_reconfiguration,neighbors=116
9,45,route_reconfiguration,neighbors=119
9,46,route_reconfiguration,neighbors=115
9,47,route_reconfiguration,neighbors=113
9,48,route_reconfiguration,neighbors=107
9,49,route_reconfiguration,neighbors=94
9,52,route_reconfiguration,neighbors=120
9,53,route_reconfiguration,neighbors=122
9,54,route_reconfiguration,neighbors=121
9,55,route_reconfiguration,neighbors=123
9,56,route_reconfiguration,neighbors=120
9,57,route_reconfiguration,neighbors=120
9,58,route_reconfiguration,neighbors=110
9,62,route_reconfiguration,neighbors=121
9,63,route_reconfiguration,neighbors=123
9,64,route_reconfiguration,neighbors=126
9,65,route_reconfiguration,neighbors=125
9,66,route_reconfiguration,neighbors=123
9,67,route_reconfiguration,neighbors=120
9,68,route_reconfiguration,neighbors=107
9,74,route_reconfiguration,neighbors=126
9,76,route_reconfiguration,neighbors=123
9,0,traffic_filter_applied,rate_limit,threshold=30
9,0,traffic_filter_applied,content_filter,threshold=0
9,2,traffic_filter_applied,content_filter,threshold=0
9,4,traffic_filter_applied,content_filter,threshold=0
9,6,traffic_filter_applied,content_filter,threshold=0
9,25,traffic_filter_applied,rate_limit,threshold=30
9,25,traffic_filter_applied,content_filter,threshold=0
9,0,threat_intelligence_shared,suspect=0,type=low_trust
9,2,threat_intelligence_shared,suspect=2,type=low_trust
9,4,threat_intelligence_shared,suspect=4,type=low_trust
9,6,threat_intelligence_shared,suspect=6,type=low_trust
9,25,threat_intelligence_shared,suspect=25,type=low_trust
9.1,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.1,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.1,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.1,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.3,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.3,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.3,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.3,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.5,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.5,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.5,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.5,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.7,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.7,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.7,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.7,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.9,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.9,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.9,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
9.9,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10,0,threat_intelligence_shared,suspect=0,type=low_trust
10,2,threat_intelligence_shared,suspect=2,type=low_trust
10,4,threat_intelligence_shared,suspect=4,type=low_trust
10,6,threat_intelligence_shared,suspect=6,type=low_trust
10,25,threat_intelligence_shared,suspect=25,type=low_trust
10.1,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.1,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.1,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.1,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.3,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.3,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.3,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.3,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.5,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.5,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.5,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.5,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.7,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.7,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.7,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.7,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.9,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.9,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.9,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
10.9,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11,0,threat_intelligence_shared,suspect=0,type=low_trust
11,2,threat_intelligence_shared,suspect=2,type=low_trust
11,4,threat_intelligence_shared,suspect=4,type=low_trust
11,6,threat_intelligence_shared,suspect=6,type=low_trust
11,25,threat_intelligence_shared,suspect=25,type=low_trust
11.1,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.1,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.1,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.1,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.3,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.3,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.3,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.3,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.5,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.5,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.5,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.5,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.7,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.7,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.7,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.7,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.9,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.9,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.9,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
11.9,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12,0,traffic_filter_applied,rate_limit,threshold=30
12,0,traffic_filter_applied,content_filter,threshold=0
12,2,traffic_filter_applied,content_filter,threshold=0
12,4,traffic_filter_applied,content_filter,threshold=0
12,6,traffic_filter_applied,content_filter,threshold=0
12,25,traffic_filter_applied,rate_limit,threshold=30
12,25,traffic_filter_applied,content_filter,threshold=0
12,0,threat_intelligence_shared,suspect=0,type=low_trust
12,2,threat_intelligence_shared,suspect=2,type=low_trust
12,4,threat_intelligence_shared,suspect=4,type=low_trust
12,6,threat_intelligence_shared,suspect=6,type=low_trust
12,25,threat_intelligence_shared,suspect=25,type=low_trust
12.1,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.1,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.1,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.1,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.3,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.3,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.3,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.3,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.5,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.5,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.5,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.5,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.7,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.7,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.7,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.7,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.9,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.9,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.9,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
12.9,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13,0,threat_intelligence_shared,suspect=0,type=low_trust
13,2,threat_intelligence_shared,suspect=2,type=low_trust
13,4,threat_intelligence_shared,suspect=4,type=low_trust
13,6,threat_intelligence_shared,suspect=6,type=low_trust
13,25,threat_intelligence_shared,suspect=25,type=low_trust
13.1,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.1,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.1,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.1,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.3,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.3,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.3,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.3,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.5,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.5,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.5,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.5,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.7,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.7,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.7,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.7,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.9,0,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.9,2,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.9,4,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
13.9,6,hybrid_detection,ml_anomaly=1,rule_violation=0,trust_score=0
14,0,route_reconfiguration,neighbors=51
14,1,route_reconfiguration,neighbors=68
